date,water_vap,water_liq,water_ice,prec,evap,temp_2m,dew_2m,lai_lv,lai_hv,discharge
1983-09-01,53869277.85177265,-387168.86876466963,-60543.21496998475,239217145.71143267,-202913249.11170796,296.9355354315734,293.4625311731045,1.1563503087255185,5.648177379075957,100798.428
1983-10-01,155199261.11922294,-277849.28941260424,-545486.1527392225,348218891.5888946,-207629405.1388451,297.0751905517602,294.0725523382309,1.1544005281601617,5.360792068214557,89527.869
1983-11-01,180523247.78824806,-230142.7157395362,-481416.35802638094,374431395.3592266,-209400649.82982925,297.10500138867764,294.5004528329965,1.1496579223404564,5.09842135734791,91635.839
1983-12-01,275204182.4919294,638916.0851410086,-600927.3107043578,471129391.4032067,-196297166.35575822,296.8238887903222,294.52269144712926,1.1340195710058831,4.715264563845836,106582.536
1984-01-01,310658552.7568151,797972.884122217,-667885.4068702004,504980032.14440227,-192782329.33341503,296.3997929186671,294.2437917542771,1.1329652625762003,4.644194651867704,134583.29
1984-02-01,345048758.42230624,1097609.0767449802,-582811.951572377,528679198.5797414,-191657749.17723405,296.36834406595887,294.34068653494575,1.134678299489117,4.585241791957943,160033.779
1984-03-01,270135404.55223167,739251.3211145918,-527857.671683226,454420819.38073003,-193553679.51458937,297.0333341789835,294.6870584406493,1.1374765882482596,4.550979499148709,186509.3
1984-04-01,322173549.2515875,706252.5006293216,-521235.5885475137,502830730.9785235,-172217255.72178984,296.4543877746719,294.2317567373055,1.14277541092174,4.6048900163778175,206362.68
1984-05-01,192110152.30028778,476915.21680460044,-101354.26213089598,369385845.4441812,-166309556.66245675,296.42739144367516,294.1487146540041,1.1410978559575666,4.685921743542369,221883.199
1984-06-01,139503824.44197625,-883432.6413067221,63212.687874368974,310470953.5716605,-159659164.45843208,295.5911898800197,293.1665894005506,1.142989449580216,4.961648313897608,219019.509
1984-07-01,52299976.010816336,-578933.5531545532,11061.540566443626,225315987.23485887,-166443895.41539183,295.65787079635896,292.455789996596,1.1478594919575724,5.294232525109317,208728.882
1984-08-01,48131894.06108746,-690232.8201313235,-154544.49865766102,224710374.96850905,-181520679.4989785,295.8557403412621,292.20515105775536,1.1525283836279427,5.585907376558236,187678.279
1984-09-01,112066710.06727763,-345870.6915179799,-243958.36211798212,294007972.64373577,-199435271.55249208,296.52618893180914,293.5316023449983,1.1563503087255185,5.648177379075957,154271.605
1984-10-01,151852565.91290733,305993.4003278807,-430728.9457512987,336720387.9926568,-210753669.22874236,297.2858325362057,294.6043549641169,1.1544005281601617,5.360792068214557,118239.704
1984-11-01,217958320.96788153,275634.44318009133,-476098.72424732335,415480138.56910956,-204423490.44265497,296.93812385711396,294.62176450476375,1.1496579223404564,5.09842135734791,109259.05
1984-12-01,266904045.57133213,252540.44050278375,-607394.2875687432,451089261.77313894,-198759842.39031982,296.82814598721575,294.56304297534103,1.1340195710058831,4.715264563845836,118080.381
1985-01-01,193262693.3020801,206746.54053818295,-126404.08380154346,393094701.9911406,-200714158.8103592,297.0822018678031,294.1384746622107,1.1329652625762003,4.644194651867704,149413.239
1985-02-01,226909134.64099362,247000.58661075908,-220877.83317893127,417948589.7147821,-202571115.95920718,296.93140028617205,294.0550602396154,1.1346545708588138,4.585945896687023,177096.872
1985-03-01,247432583.5467231,298293.9740152235,-409270.96587109903,434305600.8294466,-197529045.13642004,297.1920305709369,294.722080990261,1.1374688801433015,4.551174711141709,179074.213
1985-04-01,247122025.0671325,532609.9947344105,-482523.367192781,427843259.39233315,-181369462.31065226,296.87890311785816,294.4173387558282,1.14277541092174,4.6048900163778175,181956.841
1985-05-01,261208550.47672546,371462.99444699363,-296074.4259138415,430581652.2750743,-162562602.80933917,296.1988196536806,294.1600000784961,1.1410978559575666,4.685921743542369,192023.406
1985-06-01,128082134.48269767,-851129.220053955,-261471.51712216175,307417951.886772,-160066744.9107171,295.0379396316698,292.2496610876778,1.142989449580216,4.961648313897608,196091.851
1985-07-01,110862580.48709261,-791076.0651749377,-296259.63535458414,280107582.3781807,-165066413.5503994,295.18110530950946,292.3156420426524,1.1478594919575724,5.294232525109317,188105.858
1985-08-01,79528788.39268142,-380044.19559523265,-96207.45852613056,261345710.82715875,-181498940.5968545,295.59127041676743,292.5874036124245,1.1525283836279427,5.585907376558236,170266.474
1985-09-01,94711675.26163617,-58714.749858338095,-143559.54959833328,287864607.0676616,-203825801.330639,296.61186200831827,293.7736767027852,1.1563503087255185,5.648177379075957,147458.156
1985-10-01,126579964.82247059,62988.08858188437,-321587.44761125674,324295985.14523387,-214077680.96745872,297.1729919883165,294.48536274128725,1.1544005281601617,5.360792068214557,120740.745
1985-11-01,222600638.03753307,84882.41453662759,-710817.2555014472,427691274.8494739,-205395637.96251395,296.83734698145713,294.3846269626145,1.1496579223404564,5.09842135734791,113648.727
1985-12-01,228066956.59548777,331601.210295806,-479746.8056804264,429217620.2446121,-199364993.03307915,296.9420010183582,294.3781220399049,1.1340195710058831,4.715264563845836,126253.605
1986-01-01,293592900.8061924,902691.5076303595,-456226.5641136811,486946654.9998418,-190801068.53066605,296.76849510878145,294.451210376873,1.1329652625762003,4.644194651867704,148333.885
1986-02-01,367493439.441918,1194607.0701647222,-902480.2443295997,555936896.34284,-191520585.7120516,296.5601807846592,294.4289132708396,1.1346545708588138,4.585945896687023,163286.298
1986-03-01,339181979.7412124,785149.0990274134,-950658.43947825,530914592.0717345,-188614690.0155037,296.50313992383,294.4377445059852,1.1374688801433015,4.551174711141709,186551.064
1986-04-01,244084971.10797885,531564.6049129968,-365515.29105344944,437866771.9012769,-185776002.3105845,296.8777861509055,294.58817743652924,1.14277541092174,4.6048900163778175,207334.222
1986-05-01,237069241.90431955,239467.60084463703,-435077.4459254928,401623141.03222716,-167781501.8847001,296.48868871586257,294.2840807196424,1.1410978559575666,4.685921743542369,217888.505
1986-06-01,147975945.6564433,-506176.6036163145,80916.71064081528,310137884.80366606,-158932195.0153817,295.56604440852846,292.9995645838487,1.142989449580216,4.961648313897608,217487.176
1986-07-01,102031526.32255147,-1166173.459866917,-144939.9610764499,270539062.3234068,-159844685.15481025,294.9517893003909,291.99643999477024,1.1478594919575724,5.294232525109317,214968.204
1986-08-01,64762102.18897626,-950018.0736094511,-243051.79571417475,229290909.70090768,-184511161.93758678,296.47972765009894,293.6063149298753,1.1525283836279427,5.585907376558236,198692.852
1986-09-01,160803052.47088692,-410280.76611262735,-222878.88098109848,338624266.0197786,-197225931.41625756,296.2321805074894,293.5182489892139,1.1563503087255185,5.648177379075957,161866.341
1986-10-01,156035421.7586944,-122977.96440578162,-212882.01407122076,353933207.9781932,-206957389.3426823,296.80841779365176,293.8913957596511,1.1544005281601617,5.360792068214557,130026.181
1986-11-01,196632184.7912995,207316.71264716878,-502141.5297046783,395382519.3261709,-208590907.9454735,297.12001028663656,294.4316279660397,1.1496579223404564,5.09842135734791,133402.486
1986-12-01,230148505.2663078,226544.9470023922,-419913.273452219,420910973.672213,-207257299.0592492,297.18499660622814,294.71608822386304,1.1340195710058831,4.715264563845836,143982.477
1987-01-01,292523071.6136797,722001.5496700931,-557266.8133542293,474156998.96223956,-197151607.54277003,296.9742388667101,294.72771337829226,1.1329652625762003,4.644194651867704,157639.045
1987-02-01,294773665.4399053,305961.8501084539,-369035.8013280394,484858529.19387823,-199396850.75154316,297.1206697396566,294.5684313697783,1.1346545708588138,4.585945896687023,171972.79
1987-03-01,185338433.26493278,231315.2051606949,-361226.1928535438,393564930.90350467,-207131447.14598733,297.41038491923007,294.57242780218166,1.1374688801433015,4.551174711141709,191566.984
1987-04-01,330049872.2887794,613334.5447563294,-546721.1387416748,512879005.1677392,-182323041.32045907,297.13635986280366,294.8665017128069,1.14277541092174,4.6048900163778175,205915.046
1987-05-01,136122399.39597452,-768438.8039986393,-143094.81672001892,317687212.13816416,-173427782.57489654,296.3081457072806,293.74238839517,1.1410978559575666,4.685921743542369,214966.914
1987-06-01,115294612.91006291,-956192.0892593162,-178726.1727969491,280510175.5023616,-163333505.8023407,295.73925528466384,293.1547858033501,1.142989449580216,4.961648313897608,209898.853
1987-07-01,47908128.35608533,-638797.2043470934,-47840.15861837541,221054714.92560908,-170661559.60781807,296.7675978462093,293.5371934161169,1.1478594919575724,5.294232525109317,194541.451
1987-08-01,50254258.03430264,-482183.0052618282,-86928.0039711321,217623064.05980402,-183630681.30236346,296.44167212284907,292.6542960284032,1.1525283836279427,5.585907376558236,165279.25
1987-09-01,112847704.79011303,-182328.92746125418,-134167.86567571724,299832948.3676305,-203494768.45630834,297.4027765925787,293.7859738162943,1.1563503087255185,5.648177379075957,126818.021
1987-10-01,131670466.1874696,-189726.92797052336,-425334.86340282334,327350114.06992495,-216691369.26430556,297.98633581241165,294.89127645720095,1.1544005281601617,5.360792068214557,97323.706
1987-11-01,217451363.7083981,202956.2567285189,-446683.5054544586,419993954.0823543,-211417458.81136373,297.7215196596077,295.2072379577188,1.1496579223404564,5.09842135734791,93710.12
1987-12-01,271633062.0517956,74429.31559163425,-613815.5553100364,457473793.1707953,-201246924.68783745,297.6917866584591,295.188754000446,1.1340195710058831,4.715264563845836,107764.365
1988-01-01,283827953.8274046,444297.2976670073,-586589.61721897,477738108.0069423,-197275474.2180218,297.40509925364466,294.99831645403196,1.1329652625762003,4.644194651867704,133152.868
1988-02-01,331566790.93656754,292688.4655393944,-509196.77805771644,524606532.51459956,-196151676.9855897,297.38056934572626,295.02655894310146,1.134678299489117,4.585241791957943,161079.167
1988-03-01,231994919.0326543,68765.56537866959,-383378.84200933744,428464628.23467094,-202037701.3313192,297.7818814486485,294.9082889862536,1.1374765882482596,4.550979499148709,187639.59
1988-04-01,316936566.85200846,778214.0228085995,-584304.1235053894,501135918.42086697,-178992533.73300642,297.1169454643926,294.9103803645045,1.14277541092174,4.6048900163778175,197787.378
1988-05-01,283496016.9269973,-211840.70001373964,-53724.78465861941,451438283.7474045,-158388101.18294328,296.06535322834145,293.9618305279001,1.1410978559575666,4.685921743542369,210744.52
1988-06-01,108733918.81559423,-401987.17309154896,-66826.62860086109,280002342.6180152,-157411512.19784158,295.33601173664596,292.6262965109619,1.142989449580216,4.961648313897608,214063.477
1988-07-01,61144795.99568874,-1371078.8159759084,102834.15094095693,239483274.2747676,-162526878.9207613,295.1025583331374,291.31273602990535,1.1478594919575724,5.294232525109317,205945.531
1988-08-01,-18779698.008161902,-395078.4637838992,23549.032056175434,169468260.46485522,-182274729.12342942,297.11780982679363,292.73347643868465,1.1525283836279427,5.585907376558236,182085.075
1988-09-01,79818573.72165361,-548136.364212555,-51706.53756398367,264214041.43544683,-203924254.59656867,297.34905909287744,293.8276245451305,1.1563503087255185,5.648177379075957,134448.335
1988-10-01,123583222.06350446,-89946.17447682185,-456861.3559804597,311559342.1024722,-215402178.78291225,297.60066623512427,294.41821066541456,1.1544005281601617,5.360792068214557,95029.56
1988-11-01,245997758.016995,324303.5016271672,-557767.2095544375,438234851.26535636,-201853494.78246152,297.1794719347012,294.4648477095341,1.1496579223404564,5.09842135734791,97112.498
1988-12-01,291211724.77072775,637924.0030447104,-926940.5862329467,490024723.2635315,-195538632.8515883,296.92514799687433,294.5276852861215,1.1340195710058831,4.715264563845836,122772.156
1989-01-01,345301333.5614692,625477.8789780381,-580091.3005452878,528855410.95595413,-189163257.25997698,296.4434650796583,294.34533625784064,1.1329652625762003,4.644194651867704,144861.907
1989-02-01,357822142.7434882,837062.6368453027,-656259.307101747,546433256.5001299,-189909501.88877887,296.5060744637018,294.291882048092,1.1346545708588138,4.585945896687023,174041.053
1989-03-01,352835915.2593387,1207547.8211905626,-1100602.5021296171,545449904.0186877,-184113216.43755853,296.4475756473671,294.32504879797517,1.1374688801433015,4.551174711141709,206199.407
1989-04-01,306050110.203694,571904.4545068056,-536436.2909071198,483065652.6688864,-177761388.16693652,296.56675964730624,294.48168985944176,1.14277541092174,4.6048900163778175,227354.163
1989-05-01,291070539.6156609,78311.07259157719,-375919.6485431431,465589719.70304185,-157300111.47405654,295.589923843887,293.3430370763736,1.1410978559575666,4.685921743542369,237865.574
1989-06-01,207314329.78444645,-20704.65615999652,-359167.8384932842,371303439.28582764,-154717387.46186444,295.71059975663803,293.6075856138292,1.142989449580216,4.961648313897608,240839.602
1989-07-01,54700526.192290366,-831021.9149508856,-150397.87448807072,221993724.6423245,-167278619.6139844,294.99189527773655,291.6918784479518,1.1478594919575724,5.294232525109317,232305.252
1989-08-01,63236836.24244192,-292612.11300671706,-136424.31319251473,237834074.25573015,-186781990.73249373,296.5927837459821,293.2462600981356,1.1525283836279427,5.585907376558236,212716.515
1989-09-01,50002096.61968765,-690040.7590685743,-67229.47949015014,245094619.95505846,-204809575.0717044,297.0871482050562,293.2248314385645,1.1563503087255185,5.648177379075957,179829.454
1989-10-01,176326372.29660425,54707.5363829495,-368368.4303448894,363436763.56184417,-207816567.05411428,297.0697964317357,294.12783509715007,1.1544005281601617,5.360792068214557,133989.741
1989-11-01,162282099.01257297,-22147.432968838053,-719641.7540560905,368939167.3746357,-213117428.83340287,297.5706854753563,294.62285403333686,1.1496579223404564,5.09842135734791,126552.738
1989-12-01,164373803.72028372,-69703.37261333945,-405591.82321418624,373016872.85648656,-209487049.5904894,297.7415527758669,294.43788821274546,1.1340195710058831,4.715264563845836,126264.598
1990-01-01,358125327.0941833,723367.665251865,-755477.0228115679,537534369.2952304,-195103850.20130718,296.9553696516923,294.6237737775956,1.1329652625762003,4.644194651867704,121882.514
1990-02-01,285684298.20460963,276110.61215562175,-873755.9224237599,498547163.3787497,-201790353.45814782,297.1090971646739,294.6822787496659,1.1346545708588138,4.585945896687023,150115.915
1990-03-01,306813391.6725441,285126.11366117815,-908176.8676726711,492103957.2874824,-197957977.97709766,297.2346274885998,294.8902935757677,1.1374688801433015,4.551174711141709,189612.894
