date,water_vap,water_liq,water_ice,prec,evap,temp_2m,dew_2m,lai_lv,lai_hv,discharge
1992-09-01,63868439.888070226,-174284.32183239266,-102109.92239818306,200151628.11170673,-131073490.09502639,296.6886147498287,291.1934011592944,0.7595806753941359,3.923770186621278,30570.757
1992-10-01,134753123.46201304,142587.733395566,-333975.5838324983,285676681.7552056,-142443820.69192225,296.3935109089597,292.7082953293176,0.7694062050092186,3.991499543706746,37202.754
1992-11-01,99710853.1476417,-111310.96721753816,-306127.2751573183,264545199.8122235,-151096334.3896802,296.14286429886647,292.66310480810995,0.779621701407381,4.02436238131065,46927.987
1992-12-01,40504028.09156008,-367348.97738134046,111780.31811977591,205480669.65119675,-147664405.23667622,296.3890584381883,292.27514962906184,0.7856503727615858,3.8739139931087725,53627.068
1993-01-01,54912189.09668849,-48641.2931030466,74635.49343613104,213999676.2885489,-147029950.26849574,296.4113722046854,291.1989096962868,0.7905749239919182,3.7964399744870168,45495.525
1993-02-01,45399907.418581724,-56029.17666748146,32717.544539344846,202971466.8552206,-151092527.69103813,296.89034917305804,291.6536378534864,0.7969155559873143,3.899672345038798,32884.432
1993-03-01,92394389.53733587,173523.18464708485,-283776.8786917323,251507633.34083414,-160981927.77118504,297.0361381242975,293.2864113535982,0.8006403212946875,4.071709375410313,27454.731
1993-04-01,81949814.65288897,335626.2066771212,-367845.8909522961,245050505.5137638,-160044242.71756658,296.94951883365763,293.9334867255045,0.8009932107884451,4.2465350109737745,30471.468
1993-05-01,1091597.052883856,-70802.32035940935,15982.806354548025,156637331.08033592,-148378886.34907714,297.2439046563665,292.9324893491166,0.7857565384654503,4.176371307938456,32254.83
1993-06-01,-7027894.448609345,-79898.86695813271,-23375.513292431682,128582459.50486971,-121526211.4947408,296.436932419197,290.6778187385923,0.7644172479702798,3.86227499826176,33246.576
1993-07-01,-15029781.304412663,-178676.49252558334,5603.62152790316,103500175.8145765,-109440764.84691644,296.36061163106064,289.45219811333345,0.7494094320193064,3.619894465969883,31796.16
1993-08-01,39410631.2518646,-157575.0736961782,-47971.17845443514,160510954.98566058,-117521528.19756767,296.4800605646339,290.51114958754505,0.7498556380183876,3.7009217768827978,30231.838
1993-09-01,48823194.02194845,-206705.4458487731,-121786.77356465036,186545733.1129085,-134206857.25490576,296.75340148464574,291.29052349791823,0.7595806753941359,3.923770186621278,34482.558
1993-10-01,96813244.07624878,9518.36130536563,-297508.8300509425,249941233.77937788,-147622783.3987503,296.97592418429423,292.6475807777022,0.7694062050092186,3.991499543706746,37352.733
1993-11-01,121318590.39180407,74012.82495257095,-332684.1810875528,280737321.17362666,-152735757.5950762,296.57616431595375,293.5472288787084,0.779621701407381,4.02436238131065,42664.405
1993-12-01,48365097.71049653,-196907.23239309512,-192955.03225222294,218706778.97889555,-150689058.0855974,296.823832173596,293.13175749834056,0.7856503727615858,3.8739139931087725,48690.686
1994-01-01,46048212.895785764,-187528.7807648786,224735.53522767953,203533044.88507494,-151111952.40028992,296.94337520840804,292.7133638279704,0.7905749239919182,3.7964399744870168,43537.079
1994-02-01,24555757.62159522,-60187.88650716924,147155.5837914814,186794150.51273113,-152499992.70138335,297.2373046592402,291.97782676207754,0.7969155559873143,3.899672345038798,33326.082
1994-03-01,60173103.00565964,194663.95458809438,-280278.93358715216,219161783.90040058,-161839063.09060472,297.6143416189196,293.1403461649878,0.8006403212946875,4.071709375410313,29191.25
1994-04-01,69360678.88897642,212729.9379528849,-440596.31344338774,238155375.63161996,-161842934.44448662,297.2469421842649,293.8061258824127,0.8009932107884451,4.2465350109737745,28307.942
1994-05-01,16454300.720639125,53398.63693457484,-42485.27204224502,173448911.49001035,-143773405.0694619,297.0263189350781,292.57209358970664,0.7857565384654503,4.176371307938456,30359.15
1994-06-01,-25109.05936253071,-29141.635805431317,43218.49111906982,124899465.42710759,-118551450.91902001,296.25427364409904,290.5353400248684,0.7644172479702798,3.86227499826176,30334.275
1994-07-01,-1959370.7500568628,-75038.66372605084,99962.38385273216,125134567.59569663,-110766310.54081267,295.99268684497275,289.7230379245513,0.7494094320193064,3.619894465969883,29674.022
1994-08-01,55034659.51858574,-50832.118857666064,79357.43090732489,171690028.94097686,-116027012.39130116,296.4680734438504,290.5095719215519,0.7498556380183876,3.7009217768827978,28901.881
1994-09-01,95735818.3421133,-12488.853936639585,-96501.14506695553,234531431.1877995,-132579198.26319385,296.8738117584599,291.96536647286956,0.7595806753941359,3.923770186621278,35764.321
1994-10-01,157925723.5206052,320659.578209421,-499219.64554316015,312585675.02197474,-145011384.30394852,296.26307736894915,292.8542440889449,0.7694062050092186,3.991499543706746,45561.282
1994-11-01,134917365.3111691,211314.65785893815,-320600.3348705806,297130556.9703057,-147777045.29864508,296.293005878289,292.9793064592167,0.779621701407381,4.02436238131065,55610.227
1994-12-01,76719058.47926223,27833.078803341574,-135038.19926595353,241593281.300978,-147749015.64537704,296.5508634299568,292.19216078991695,0.7856503727615858,3.8739139931087725,63793.939
1995-01-01,38739391.27055219,52975.83567359012,-47661.43479443851,197355347.6045892,-145147766.82850567,296.9777451336199,292.0721671771677,0.7905749239919182,3.7964399744870168,56415.734
1995-02-01,84526703.2610473,-23834.896129609,-64191.693471389764,236843607.44079632,-147559213.26008695,296.87923642475084,292.426659305146,0.7969155559873143,3.899672345038798,42960.519
1995-03-01,98751456.4678284,178881.82873079268,-455021.79960284487,258309459.27934873,-160480785.87208292,297.3491781291075,293.5543283015598,0.8006403212946875,4.071709375410313,37061.568
1995-04-01,56334363.607531756,398005.5164299625,-302600.817365801,222470067.61278942,-163201013.49452198,297.42219652355635,293.8627608797887,0.8009932107884451,4.2465350109737745,37244.766
1995-05-01,2749829.516880274,112613.28240869631,-76405.25066183746,163294338.73884028,-144530076.35484546,297.25731173479056,292.7913013224212,0.7857565384654503,4.176371307938456,38267.367
1995-06-01,-24667694.386730745,-116862.0534599171,-16819.03644077439,113200386.35318565,-122309694.72241336,296.66057702052024,290.5923629928227,0.7644172479702798,3.86227499826176,34857.546
1995-07-01,-2184256.5713974983,-37569.72664946815,-10045.588846415092,112436073.76700495,-110128562.5071176,296.38482344805857,289.32229986099594,0.7494094320193064,3.619894465969883,27034.088
1995-08-01,7993140.804714173,-338074.4828910125,-19913.30642027274,139608968.19097963,-119968182.37756851,297.0998119703956,290.65883106763283,0.7498556380183876,3.7009217768827978,28327.768
1995-09-01,69847111.51052627,-128714.3172687522,-112335.08688695573,202628080.97843224,-133079580.00922199,297.1867903143504,291.4449155832066,0.7595806753941359,3.923770186621278,29025.99
1995-10-01,126228637.24867466,192362.8572950168,-441065.9224394646,283108566.47690344,-143276659.9192174,296.6471486986378,292.9253075241371,0.7694062050092186,3.991499543706746,37421.822
1995-11-01,82440620.41801943,-129941.95509982482,-210470.10865214845,249742648.78056473,-150120055.28175673,296.79177958027924,292.8321699531933,0.779621701407381,4.02436238131065,48843.489
1995-12-01,36571905.10109675,-170405.5576704487,-70118.51261302571,194859804.46090707,-146805571.43027154,296.6400417893215,292.3905876748797,0.7856503727615858,3.8739139931087725,54021.896
1996-01-01,30703379.95240195,-71736.68761255212,78852.18290830243,175460534.64698777,-145905692.7472943,297.0602450452537,291.9475147417479,0.7905749239919182,3.7964399744870168,45941.185
