id_station,nom,date,valeur
17050001,Obidos,16/09/2013 00:00,"187300,00000"
17050001,Obidos,16/10/2013 00:00,"138700,00000"
17050001,Obidos,16/11/2013 00:00,"121500,00000"
17050001,Obidos,16/12/2013 00:00,"140900,00000"
17050001,Obidos,16/01/2014 00:00,"161400,00000"
17050001,Obidos,16/02/2014 00:00,"181800,00000"
17050001,Obidos,16/03/2014 00:00,"212100,00000"
17050001,Obidos,16/04/2014 00:00,"229700,00000"
17050001,Obidos,16/05/2014 00:00,"237900,00000"
17050001,Obidos,16/06/2014 00:00,"245300,00000"
17050001,Obidos,16/07/2014 00:00,"250200,00000"
17050001,Obidos,16/08/2014 00:00,"245600,00000"
17050001,Obidos,16/09/2014 00:00,"201600,00000"
17050001,Obidos,16/10/2014 00:00,"142100,00000"
17050001,Obidos,16/11/2014 00:00,"119500,00000"
17050001,Obidos,16/12/2014 00:00,"133400,00000"
17050001,Obidos,16/01/2015 00:00,"152000,00000"
17050001,Obidos,16/02/2015 00:00,"179400,00000"
17050001,Obidos,16/03/2015 00:00,"210500,00000"
17050001,Obidos,16/04/2015 00:00,"232400,00000"
17050001,Obidos,16/05/2015 00:00,"239600,00000"
17050001,Obidos,16/06/2015 00:00,"246200,00000"
17050001,Obidos,16/07/2015 00:00,"250200,00000"
17050001,Obidos,16/08/2015 00:00,"244400,00000"
17050001,Obidos,16/09/2015 00:00,"204500,00000"
17050001,Obidos,16/10/2015 00:00,"118400,00000"
17050001,Obidos,16/11/2015 00:00,"77580,00000"
17050001,Obidos,16/12/2015 00:00,"83860,00000"
17050001,Obidos,16/01/2016 00:00,"104600,00000"
17050001,Obidos,16/02/2016 00:00,"123200,00000"
17050001,Obidos,16/03/2016 00:00,"148400,00000"
17050001,Obidos,16/04/2016 00:00,"189000,00000"
17050001,Obidos,16/05/2016 00:00,"216200,00000"
17050001,Obidos,16/06/2016 00:00,"223700,00000"
17050001,Obidos,16/07/2016 00:00,"216100,00000"
17050001,Obidos,16/08/2016 00:00,"192900,00000"
17050001,Obidos,16/09/2016 00:00,"150000,00000"
17050001,Obidos,16/10/2016 00:00,"98830,00000"
17050001,Obidos,16/11/2016 00:00,
17050001,Obidos,16/01/2017 00:00,"144600,00000"
17050001,Obidos,16/02/2017 00:00,"186200,00000"
17050001,Obidos,16/03/2017 00:00,"220900,00000"
17050001,Obidos,16/04/2017 00:00,"233300,00000"
17050001,Obidos,16/05/2017 00:00,"242500,00000"
17050001,Obidos,16/06/2017 00:00,"248700,00000"
17050001,Obidos,16/07/2017 00:00,"243500,00000"
17050001,Obidos,16/08/2017 00:00,"206800,00000"
17050001,Obidos,16/09/2017 00:00,"136000,00000"
17050001,Obidos,16/10/2017 00:00,"90520,00000"
17050001,Obidos,16/11/2017 00:00,"97570,00000"
17050001,Obidos,16/12/2017 00:00,"116700,00000"
17050001,Obidos,16/01/2018 00:00,"144900,00000"
17050001,Obidos,16/02/2018 00:00,"174300,00000"
17050001,Obidos,16/03/2018 00:00,"195100,00000"
17050001,Obidos,16/04/2018 00:00,"212600,00000"
17050001,Obidos,16/05/2018 00:00,"234800,00000"
17050001,Obidos,16/06/2018 00:00,"244000,00000"
17050001,Obidos,16/07/2018 00:00,"242400,00000"
17050001,Obidos,16/08/2018 00:00,"220600,00000"
17050001,Obidos,16/09/2018 00:00,"180800,00000"
17050001,Obidos,16/10/2018 00:00,"118100,00000"
17050001,Obidos,16/11/2018 00:00,"88860,00000"
17050001,Obidos,16/12/2018 00:00,"133800,00000"
17050001,Obidos,16/01/2019 00:00,"173400,00000"
17050001,Obidos,16/02/2019 00:00,"199500,00000"
17050001,Obidos,16/03/2019 00:00,"222200,00000"
17050001,Obidos,16/04/2019 00:00,"231700,00000"
17050001,Obidos,16/05/2019 00:00,"241500,00000"
17050001,Obidos,16/06/2019 00:00,"249600,00000"
17050001,Obidos,16/07/2019 00:00,"252500,00000"
17050001,Obidos,16/08/2019 00:00,"236900,00000"
17050001,Obidos,16/09/2019 00:00,"189400,00000"
17050001,Obidos,16/10/2019 00:00,"119000,00000"
17050001,Obidos,16/11/2019 00:00,"111600,00000"
